session_id,label,temporal_inconsistency_score
3afad7cb-c198-4fb1-b369-670440601e5e,human,0.0
3b01c52a-1045-44e2-88ea-61bd1ebfe478,human,0.0
3bbe8d1b-214c-4c2b-be56-bb0a937ad9db,bot_t2,0.0
3bca5f23-e175-48c2-a555-74dd6a8ecd0f,bot_t3,0.0
3c3078e3-b088-4261-9cb0-3d8f5d9e8335,bot_t1,0.0
3c72ee56-1aac-4943-92a1-3f80fdf7a58c,bot_t1,0.0
3ca51172-8e62-48c4-9eb2-080bf4621851,bot_t1,0.0
3ce9aeca-f0df-4c98-80a5-d3f6e73ea9a1,bot_t1,0.0
3ceea5ba-ed9b-4219-872e-b33f72a818dc,bot_t2,0.0
3d16f0b7-2a20-40f3-b565-602d7a3fce4d,bot_t2,0.0
3d2e5d38-8246-4d37-8f52-392c4873b9f3,human,0.0
3d345662-4234-4965-a5d3-078cdd932f0e,human,0.0
3d9ea368-aa19-40a8-bc7e-f037c0c8fa11,bot_t1,0.0
3db6d9bf-0f4c-42e5-9452-96ff2c1054e9,bot_t3,0.0
3e16d2d7-5fc9-4477-a5db-2b82fef697a3,human,0.0
3e1cf316-88eb-47b1-8fd2-04c91263866f,human,0.0
3e52f2c9-1696-4cbe-b578-69c8a5b36d4f,human,0.0
3e685851-be2c-49f7-bd54-77f4ee896cf4,bot_t2,0.0
3e72d214-479b-4512-a1ac-8b4d0d739b3c,human,0.0
3e73fb02-f998-4103-825e-543f4d30b925,human,0.0
3e8ca582-28df-4708-b490-2fc20398b8a1,human,0.0
3ed9fe72-6d25-4ab5-ae03-992f17c5bfae,human,0.0
3f022027-1870-4249-8fbf-eb618ad44c28,bot_t3,0.0
3f1f507a-0c6f-4f0c-9172-71289205a746,bot_t3,0.0
3f5a0a05-8b31-4e90-b80e-a3ea56e78819,bot_t3,0.0
3ffabd68-6154-438a-be65-398ea9e4b775,bot_t2,0.0
4001afe5-68bd-4f97-8a0c-088302b10743,bot_t2,0.0
40158e36-151a-4c00-a7f5-37085e942b17,bot_t3,0.0
4019cc0a-6918-4c84-a568-59dd97780a98,human,0.0
401edc03-3673-4027-8442-2fae4ba7a2d5,human,0.0
40b3ea9b-3847-4671-abb8-e4966ade1629,bot_t3,0.0
40e05f58-0b15-401c-8e02-bb6b9cfe47dc,bot_t2,0.0
40e89fb2-82a7-4aeb-b32a-fe14693fc09c,human,0.0
40ed2d5c-4353-4eb9-bc56-d3448f8c7998,bot_t3,0.0
41106d34-d2ca-482b-b90e-16e89f29dd73,bot_t1,0.0
41464eb2-9cf7-4e88-b269-89c3ab275dec,bot_t1,0.0
4156f46e-f2b3-4939-9e52-82923efc6d39,human,0.0
416c5ae0-fd7b-4347-968a-60d7a088963e,human,0.0
416e270f-2e42-428e-ac09-ce1c990e6c09,bot_t2,0.0
41757863-f7d3-4cbe-8e42-95cf1bf83cd6,bot_t3,0.0
41c64a96-3ea9-469b-992d-0b139cbd951b,bot_t3,0.0
42c0ed40-434b-44b4-b941-76d826609d7a,bot_t2,0.0
43328bf5-96ad-47cd-bb22-134b3accbd0e,bot_t1,0.0
43a05e34-454e-4cd5-9ea8-4aa0cc018898,human,0.0
43ab0155-bff6-4e9e-87ec-8643cb1c07fe,bot_t3,0.0
43ba0ced-7548-452e-9aca-dfd17f201943,human,0.0
43c8ff8a-16f2-4f33-b292-aed0c1fe96c7,bot_t2,0.0
43f450cd-6d33-499c-869c-cdf354000a0e,human,0.0
44012ce8-b73b-47c0-903f-9bea75c89b56,bot_t2,0.0
4401d8ef-6784-4755-942a-9a91c92aa3e3,bot_t1,0.0
44205a19-ea92-42ca-b172-d361ecca4a8b,bot_t1,0.0
44239b81-4fe2-4cfc-8987-e5b9ec9e3679,human,0.0
443c17a6-fee0-42cb-8cb8-784f0d98864c,bot_t3,0.0
44615617-7378-4a3a-8d47-1ccaa5a9f539,bot_t2,0.0
447e16a4-74d6-40bc-a4a0-657ba18ee5cb,bot_t2,0.0
44897271-129c-4ade-b6fa-5fe52763e1d1,bot_t1,0.0
44bc8f8a-531b-483d-af66-fcb253f4098c,human,0.0
44ed73b7-dc2b-43d8-aad5-15f4e0a037fb,bot_t3,0.0
45141168-82ad-435d-bade-ff8c947efd7f,bot_t2,0.0
4542ff08-8dc3-489d-874d-c062a56e61e9,bot_t3,0.0
4546553e-518e-4542-8906-bba549b2b128,bot_t2,0.0
4570f998-4751-45da-92d0-c04649051b5e,bot_t1,0.0
45a2891c-3a40-452e-9c88-fc273409fc86,human,0.0
45c26071-c5e0-415c-9c28-382ea4c83de4,human,0.0
45c86705-b517-4a34-8456-0c6f2b589486,bot_t2,0.0
45ed62d1-e550-4713-991c-54d0cef152a3,human,0.0
45f7b3ae-3a67-465e-a7a3-3d559335cc0b,bot_t3,0.0
4626bea4-9b33-42e6-b608-3226862382b9,bot_t1,0.0
4626e8f2-e840-41b0-b010-862b2c6519c9,human,0.0
46356cd4-c8d8-469c-b289-6883482aaf2d,bot_t1,0.0
4653dd84-acab-4f32-bf4e-38dbbc6675b8,human,0.0
465eaf01-7534-4e84-bac0-6cc407eb0e72,bot_t1,0.0
46644b6f-674b-4b88-9c39-8273fdfe8257,bot_t2,0.0
4666937a-41ab-423d-bb22-1880fb0dd38a,human,0.0
469c15f3-80e5-4a02-b229-4da182fb0812,human,0.0
46bed4d8-b08e-431c-b314-e2a29c08af6c,bot_t1,0.0
46c37821-ddcf-4fa9-8760-e52c20efa76d,human,0.0
4771b84a-d0c1-490c-9c84-567a7e088c92,human,0.0
4786d63e-55c4-4d9a-9be7-8c367ef7e4fb,bot_t2,0.0
47b6c427-1b9f-4aa9-b4c1-2b2295522c6b,bot_t2,0.0
48046df3-fac0-4757-b37e-9f62617a2fa7,human,0.0
482f8041-acac-4653-8c7f-c7a44660e03f,human,0.0
48635397-cb36-44e9-8b91-7b8dd06a7c64,bot_t2,0.0
486b39b5-6ffc-44c5-84c5-76cab596733f,human,0.0
48720ab7-ecc4-4a6c-9b9c-385101e7276b,human,0.0
48a6cf5c-11fe-4a9e-8d7c-931d15428f68,bot_t2,0.0
48c5bd14-5c97-48bb-a59c-36840609d3fe,human,0.0
490ca722-2627-4720-9dc6-ca0e2b6ba27a,bot_t2,0.0
495ce8a7-0a43-48d4-97a3-93fcfe578488,bot_t1,0.0
496306db-42f5-4590-a129-0c320017e1d9,bot_t3,0.0
4992bda0-723d-4577-823e-553ce8acf039,bot_t1,0.0
49bcb193-a1e8-4601-97b9-52de7dd4f3d4,bot_t3,0.0
49cfe934-278c-4af4-914a-b7bfe5b56dc0,bot_t1,0.0
49d4b2ad-989b-4e37-935a-e146d87bf70e,human,0.0
4a260dc0-3c20-4e65-9940-d90a962b42a6,bot_t3,0.0
4a3a137b-5a34-4923-8873-3a2375cd73cd,bot_t1,0.0
4a767f70-01be-457f-8162-20981a137cf5,bot_t2,0.0
4a78dfc3-af94-442b-a567-52703839adc5,human,0.0
4a7cf92d-bc73-4831-9bcd-0ac534506bac,bot_t2,0.0
4afa4dd4-535b-46b6-8506-3be61712ad1b,bot_t3,0.0
4b17213f-a13d-4b57-98c1-a07deda06fa3,bot_t1,0.0
4b1e2fed-be00-4ede-a0fa-080961636109,bot_t2,0.0
4b294fca-4f68-435b-acf2-2a0d0d0710e3,human,0.0
4b3ebbc4-ada8-4a7d-9e58-6a959e2e7416,human,0.0
4b57be87-54ac-4b17-9708-e404013c5b20,human,0.0
4b5a9a38-a729-4d48-b83c-e7196248d172,bot_t2,0.0
4b6f8686-597b-4e4c-a3c2-7f407bae8ff8,bot_t3,0.0
4b834fe6-3961-417e-b1d3-f55ac21c925b,bot_t3,0.0
4bb72075-7372-4f55-b01b-af19a42edbe3,bot_t3,0.0
4bc19ea5-9cfa-4e29-8ecf-88b446b87e94,human,0.0
4c15581e-d584-4641-990e-1f92ef520032,bot_t3,0.0
4c7f747c-b4b6-4308-ad0a-47cbe6ac53b0,bot_t1,0.0
4d123438-a091-43cc-85fa-c229c1b6d87e,human,0.0
4d3d44fc-8a06-43e4-a864-a3c28056b216,human,0.0
4e071a73-defe-4a7c-a701-43c098e1da30,bot_t1,0.0
4e7af64d-df7a-4ae5-b0e6-f8fc72a4943e,bot_t3,0.0
4eb7f631-3a13-4976-a371-95ba8ddc3410,human,0.0
4ebfdae3-3fb3-4bab-8f63-21fbd24dccdf,bot_t1,0.0
4ec9516e-29c5-426a-a6c1-8967a9e39284,bot_t1,0.0
4ee082e4-22b6-45b2-9ed2-52d7973f4210,bot_t3,0.0
4f1a6b18-622a-4f7a-954a-c055a30a6539,bot_t1,0.0
4fb5b711-1e5b-488a-8697-40608ff96887,human,0.0
50238577-0515-4ad6-a3de-f30dde179cb4,bot_t3,0.0
502cdd51-9b52-478f-80bb-e144a7171fe8,human,0.0
503f5a9a-790b-4917-a772-3cf86ab7b5d6,bot_t2,0.0
507596a8-d805-43e3-8797-c490ea664df7,bot_t3,0.0
50a44a67-1fb4-498c-97b6-632232753e2c,human,0.0
510fa303-80af-459a-83d5-625853677333,human,0.0
51321cbf-cbd1-4ebe-85e2-5802fced9ac6,bot_t3,0.0
514ffe1d-b09b-41fe-9578-57a08a15404c,human,0.0
51501994-6a32-4492-bca6-e6ed72550a01,human,0.0
517e9f1a-2ff3-4d72-901f-97b43bb6fa7b,bot_t1,0.0
523d9b7c-4619-49ce-9ae8-ee343035a34d,bot_t3,0.0
526d6144-0d0e-43f4-9caf-5b962983be1d,bot_t1,0.0
527c2aed-b12d-4d47-a47c-414c8f443d59,human,0.0
529ea4bd-d99f-4244-9a6c-5bd69388fc0f,human,0.0
52a485cc-cce5-4c65-ba62-0ffccd597df0,human,0.0
534e632f-3ed1-4291-be8b-84352ad7d46c,bot_t2,0.0
53abdab6-04fc-40a6-84b7-a7d9f45f5591,bot_t3,0.0
53cf4635-379c-45d1-bf2e-54034edd20ec,bot_t1,0.0
53dadd9e-7eaa-4ba5-b55d-874291e2e0a5,bot_t1,0.0
541c9e4c-2396-4ed5-a6c9-8cdce5346f6c,human,0.0
5425fa0c-23fb-487c-83e9-ad761f4650d6,human,0.0
545f04c0-1523-4711-a1be-60824a161a03,human,0.0
5464a226-6cf2-4a4c-a554-77c4274cf302,bot_t2,0.0
546e6029-324d-433f-800f-eca8083aec78,bot_t1,0.0
54b44714-d45f-43d6-9668-8bfa177febf4,human,0.0
54c4cf51-f7b5-4960-9d55-180b63a63ba9,bot_t1,0.0
54c9bae0-2a64-4f90-9148-767c0e87cb98,bot_t3,0.0
54cc4790-802d-4663-9ae5-e64f98386ce8,bot_t2,0.0
54d9dbc3-0f51-43a9-a753-0033b28a04df,bot_t1,0.0
54e24cc2-578b-45f5-9e94-8fe264a47665,bot_t1,0.0
54eac48d-e1eb-4769-9ecc-e253fdf7b1dc,human,0.0
5529c29b-cce5-43f5-a280-57ae8e5e53ea,human,0.0
552f4592-acde-4086-bf27-010fa73ac06a,bot_t3,0.0
55a0f8bd-f839-4dd1-9be5-393860bdd658,bot_t3,0.0
55c0e5e4-c45d-424a-8ac6-85fcdcdb0748,human,0.0
562e7ee4-6abe-4de2-9f00-853b0e3366df,human,0.0
5638a330-31d4-4a07-8bd7-a85bd5f8c2fe,bot_t1,0.0
567f8e20-7d6c-4ab5-9594-bcdf87255327,bot_t3,0.0
5680df1b-f1d6-4b0f-8543-3c77a3aab7f3,bot_t1,0.0
56aa9861-b2bc-467d-8551-85fb067671fa,bot_t1,0.0
56c64901-fc9a-47d2-beaa-b650f0bf16e8,bot_t2,0.0
56f435d6-4404-4f8c-ae47-223b30a72b82,bot_t2,0.0
572a2168-85c7-4d7c-914a-16c90c3bf3de,bot_t3,0.0
57af8645-a739-439b-9210-44343f449be1,bot_t2,0.0
57c34b17-6b1e-4d08-bcc8-28ebe46b05dc,bot_t2,0.0
57ec008d-ecf2-4063-ab06-398c27a9c311,human,0.0
57fd3f38-1f0d-4f1a-a475-95e4e13a80df,human,0.0
584e43e8-331a-4f28-a29e-7b19b4862de3,bot_t1,0.0
58811cfd-6aa7-421f-b513-3fc33c95215c,bot_t1,0.0
58a3bc68-8237-441f-9d94-5ef37fa5c2ef,human,0.0
58b923ce-2b7e-4093-b2ce-5513288f9bb8,bot_t1,0.0
5933a160-9de8-4b7e-968d-5c10d9a7e188,bot_t2,0.0
59a5ffe7-6dbb-4066-a491-b73fa4867d06,bot_t3,0.0
59f94fb2-2a02-4b5c-a7d4-bafb2e410063,bot_t2,0.0
5a0b5b3c-8693-430e-9720-125c3ca0d165,bot_t3,0.0
5a0f995e-bc85-4438-9a51-cbfb74137e16,human,0.0
5a2e5587-e3ff-4b4c-8869-b532b7e13599,bot_t3,0.0
5a5f0231-2ce9-4748-bbaa-18d5b07110b4,bot_t1,0.0
5a957260-7408-4535-91c4-2efc43f9d183,bot_t1,0.0
5aab69e2-e80c-4e8c-a9fe-01d87457c456,bot_t2,0.0
5abf57e4-e564-4e0a-9d2c-1ea295a4b58a,human,0.0
5ac6e07e-4b32-4658-a633-ea5d6b28a279,bot_t3,0.0
5ad4b69e-a12e-4f95-bf15-ef16f4489c1d,bot_t3,0.0
5aef1048-43fe-4f01-8b86-bfc43c1ab512,bot_t2,0.0
5af40d08-b7e2-4903-9ef4-b6ad53d83330,bot_t2,0.0
5b3cf44e-91ad-46ca-9b78-24b15b7266e2,bot_t3,0.0
5b4bfce2-02e0-4526-9a57-d357788c5bb2,human,0.0
5b661454-54b2-4b1d-a6e4-52510da09d0e,human,0.0
5b82bed3-d347-407f-9325-d66f0b0884b5,human,0.0
5ba73b3c-4ed5-4e2c-8815-a3fab07b2f11,bot_t2,0.0
5bd902fb-52f6-460e-80c9-ebea0f784923,bot_t2,0.0
5c27c024-a933-4683-a66b-98a099d96fbd,bot_t1,0.0
5c2ec95c-b0d1-4f15-8b46-af1b420d3dcb,bot_t2,0.0
5c79d9ea-6e45-42a6-a5cd-8ef4f7f0ab0d,bot_t1,0.0
5c84bc98-cce9-4f51-9792-05db75efe267,bot_t2,0.0
5cae7dd7-b8e1-4647-9ac1-ed1a4c9fbcd2,human,0.0
5d5110c4-f3e8-471a-a18c-3955612096e1,bot_t1,0.0
5d6d3001-2896-454b-b85b-60065b8cd57d,bot_t1,0.0
5d806ccc-ebce-4e83-aa15-a9e7b7dd5573,human,0.0
5de79d99-3a5d-4fbc-8538-48eb6d1c8349,bot_t1,0.0
5e8d9b32-a520-40a3-83d3-9d390a5727a5,human,0.0
5f2f675d-5a92-46ff-a8b7-c3b08d1aa26f,bot_t3,0.0
5f335936-f580-41b1-b6b8-817a6a874c41,bot_t2,0.0
5f480c6b-7356-4c91-b10c-53abe2a1478e,bot_t2,0.0
5f7f8511-bab1-4519-bb16-0d4db8f7dece,bot_t1,0.0
5fd6e663-fd26-4b21-a727-c93f1ffafe57,bot_t2,0.0
60348307-b344-43f2-919f-20462990e26e,bot_t1,0.0
603c0415-a275-475e-b5b8-8aa8a76d3190,bot_t3,0.0
60b24e5f-8556-474c-8c2a-4fb54b3941cb,human,0.0
60dd84cf-570b-483a-a99d-9c0a5b6e2190,bot_t3,0.0
60e4a97c-66ab-429c-a125-a207f9250576,human,0.0
615367c5-3160-48e7-b2c9-bd8fe5176568,bot_t1,0.0
61618793-62cc-4e49-a75f-cf6d21891acd,bot_t1,0.0
61ae93fc-fd5a-4136-ac98-c05457db8077,human,0.0
61f753ae-29df-4cf5-8caf-3b84d67568f7,human,0.0
6209a6ac-7a20-4435-a37b-862710e5baa6,bot_t3,0.0
621e177c-6777-45c4-a39f-632ea02be27a,bot_t1,0.0
621e8ac5-19e9-438e-ac9c-76b45ec1440b,bot_t1,0.0
6232bb89-070a-41f8-a206-4ff094bba77b,human,0.0
623a8b58-6409-42a1-8658-5316f3bc0fae,bot_t1,0.0
6253d423-9b05-4be0-a8d3-8b061da010f1,human,0.0
62b5000d-2ad0-4cf0-9ade-8936717f771e,bot_t2,0.0
62cb7268-cdc1-47df-8388-61497cfa233f,human,0.0
62e01c18-ef7a-4430-85d1-cd01a20b8bef,bot_t3,0.0
62e2b6ab-980f-4dc6-85b5-a39aed7274f2,bot_t2,0.0
62fa3f80-78e9-49af-981a-475537d6e25c,human,0.0
633a9c50-bdfe-484f-bfea-3de674360bfd,bot_t2,0.0
63439b50-fda3-4526-9d61-b4574850a4a2,bot_t3,0.0
6352e0c9-497e-48b8-b7db-b738e6a0f980,human,0.0
63696a99-b776-4c36-a436-2d9801da5a01,human,0.0
637721d4-46c4-41a0-9e8c-355e9795729f,bot_t2,0.0
63982b28-bcd1-4a14-b68a-302aa624f217,bot_t1,0.0
63d75cf2-87c5-4beb-8760-2d8cd4aa4696,human,0.0
642f9c2e-c6e0-4a27-a2b4-2cafa93869bc,bot_t2,0.0
64aa447e-6851-44a2-99a0-c778c0ca2043,bot_t1,0.0
64d1485d-b2e2-4ba1-af11-2e60550c6e78,bot_t2,0.0
64e7cb3c-9d73-4eef-8a2e-c971cc0571ba,human,0.0
65089b00-3b7b-4900-b09c-2ce7a69615ea,human,0.0
651c297b-f81c-47cd-8743-510fcd0a2876,bot_t1,0.0
659d04b1-e681-4a45-86ba-64cf171e38af,bot_t2,0.0
6665b433-2267-4622-ab2f-0ca57bd08e8b,human,0.0
667a3296-56b1-4bd3-856a-7851c2e3f13b,bot_t1,0.0
66d93011-516b-4ad0-a7fc-44d3b604cc0c,bot_t2,0.0
6760efb1-24bb-437d-ba70-e627ef0313fc,bot_t1,0.0
67caec58-9f22-4927-85bc-4a67b793ab1b,bot_t3,0.0
67cb4b53-f88f-4cca-afc2-1e9858d89aa4,human,0.0
67cb722b-09c8-466d-b5b2-abce5f62453a,human,0.0
6804bad9-a623-47f8-b6f3-2258ad967d35,bot_t3,0.0
684c3fd3-02e6-4800-b58a-ce596450a9e5,bot_t2,0.0
687efb63-6aee-4d6a-9499-a58a8ab48087,bot_t1,0.0
68cb4400-b66f-4584-97eb-0e01427de2f4,human,0.0
68dce86d-00c4-4265-a267-319ed4478a5a,bot_t3,0.0
68fce6cd-829a-437e-8647-4fa7d50328ea,human,0.0
6920e6b8-238f-4192-a672-924f813c27a7,bot_t2,0.0
692f0691-ba64-4822-8d57-d6d08ae039da,human,0.0
694bd0a6-ebf8-4dd1-ba1a-26eaebb212da,bot_t2,0.0
694c3b7a-00c9-4ce0-96e5-b4dee87f878e,human,0.0
69539064-a321-41c8-9bca-be4053101828,bot_t1,0.0
69619c5e-29ff-45f3-8628-18b5a1424dee,bot_t3,0.0
6984bb18-3b24-454e-832d-673a24a7f366,bot_t3,0.0
698a7476-b91f-45f6-b55f-85922103d2cb,human,0.0
69e64d6b-28d1-4612-83d3-79a0352670da,bot_t3,0.0
69ec3aab-529d-4821-968c-9fabec101913,bot_t3,0.0
69ef222f-8f7c-47a8-b6cc-f26cc3dce08c,bot_t2,0.0
6a09ecde-b3b4-486d-9ac0-045eb452594d,bot_t1,0.0
6a136e66-bb57-4922-949b-1bc3b0c488c8,bot_t1,0.0
6a1e8ffd-48b5-4286-97da-c5d8e5c382d5,bot_t1,0.0
6a54be34-167b-4a19-9d28-c0f394c5e198,human,0.0
6a5541e5-137a-48d7-8379-277913ccee58,bot_t1,0.0
6ab4e0fa-c9ee-4ae3-b5b3-2313d9437193,bot_t2,0.0
6aef0101-68be-4520-bcb5-a369c0b88660,bot_t2,0.0
6b39d54d-e526-4179-8a5a-4297ae0406e3,bot_t1,0.0
6b47aa41-e1c1-4125-aba8-ee63895ca56a,bot_t1,0.0
6b84c918-1b23-431c-979f-95e6913853d6,bot_t1,0.0
6b9f7929-ae38-4799-9ea2-0fde76d97f87,human,0.0
6bce1691-6362-4307-b09b-b66b20d25691,bot_t2,0.0
6becaf12-7eaa-4285-a27e-a016b0073e7f,bot_t3,0.0
6c1025a8-a4b8-4708-bbfe-5c064dbdda1b,bot_t2,0.0
6c1e30f0-82c6-49fd-990e-1a472a34c435,bot_t2,0.0
6c3e4292-a2f7-4841-8090-a2ee560d9d76,human,0.0
6c61e2cd-df04-4fd0-a5f0-f9a8b81ec2ce,bot_t2,0.0
6c71809e-eb11-4cd2-86be-3e90fc37abe0,bot_t1,0.0
6c7b630f-2fdb-4864-b36a-c085ee6bfb81,human,0.0
6ca3d512-f3c2-4d26-8eb0-f1467b0ffcf4,human,0.0
6ca529fa-459e-4c4a-8098-b3855746217f,human,0.0
6cd651b0-4c3b-4e4c-ac14-7f897cdd89dd,bot_t1,0.0
6cdb7cbe-379f-4f71-9c5e-14f48278deca,human,0.0
6ce5d2e3-bec0-43cc-bd58-cdcd1ccf60e9,bot_t2,0.0
6ce8ab69-f61a-40f9-8713-affee5e21397,bot_t3,0.0
6cecf262-4000-4510-9bd5-210bf541feb0,human,0.0
6d2b6529-5be9-4235-aabf-2f96146c1121,bot_t2,0.0
6d31c19b-a7c5-44b5-a002-260ca4add07d,bot_t1,0.0
6d6f56e1-ecfa-4775-a09c-252c325c6472,bot_t2,0.0
6d77c202-c63a-44d1-a4cd-b098f9931a85,bot_t1,0.0
6d9e3e43-4c81-4ddd-a1f9-82781aca198e,human,0.0
6dbb476d-202b-4410-b106-345a9ad518cd,bot_t2,0.0
6e00ec0e-dc05-4e9d-be08-f51fc2c62569,bot_t1,0.0
6e46d38a-05a2-4477-813f-083dc44ae742,bot_t3,0.0
6e67d5de-3056-4df7-a159-4f63ee4a1b16,bot_t3,0.0
6e6a95d5-61fa-4782-9d1a-068bfeaf967d,bot_t1,0.0
6e7d32e1-6ead-41fb-81f1-1bc7046e31ec,bot_t1,0.0
6e985bdf-b70e-4c49-bc6b-8101d181b067,bot_t1,0.0
6ea52d28-a77f-4c99-9459-65ba412927ae,bot_t2,0.0
6ecd2725-8429-449d-8e1d-7a13d4ca578d,human,0.0
6eda06d7-b13a-4255-8438-6110ebd9e3ab,bot_t1,0.0
6f387df8-f08f-440e-81a3-1dafee51acd9,bot_t2,0.0
6f3f0b90-34ec-4aa9-b021-e5826676791e,bot_t3,0.0
6f521a7d-0b01-4f4a-934c-5c8b9c4c3cd0,bot_t1,0.0
6f5fd4df-2934-4cb1-a686-570f5a8744b5,bot_t2,0.0
6fb8538d-8e64-4de4-acdf-8e7bdc46b422,human,0.0
6fe19aae-b97a-41c2-bc82-2aa4477c3ffc,bot_t2,0.0
700d5c41-b444-4f2c-b70d-64fea26fcaad,human,0.0
703c8b92-8f24-4fbb-84bf-9434eb741c83,bot_t1,0.0
7083159d-be58-416c-9f91-9dd01c966b20,human,0.0
7091b948-5253-4833-8050-9fc6826fe2b5,bot_t2,0.0
70a05e39-87a7-4db8-ae21-cf2fe9d8bcb8,bot_t2,0.0
70c5d7cf-5f36-4d70-8c3f-54da063e17ff,human,0.0
7110cc57-80f0-4fdc-95c8-7379dcffb98d,human,0.0
719dc021-deb9-4d3f-a35f-c0a8e9cdfbec,human,0.0
71a03ad7-0f27-48f6-8596-b4c85f9de445,bot_t1,0.0
71a675ea-07c1-480a-a4d3-b19654ddad36,bot_t2,0.0
723b7a08-002c-4da1-a70a-d80416b38c7c,bot_t1,0.0
7248ad39-8a4d-4e0a-ab0c-0e9f909489cb,bot_t2,0.0
72c4f674-a7f1-4e7f-8d3b-4ca43babb6b2,bot_t2,0.0
72cbd8ae-c459-494a-8614-958b1da23639,bot_t1,0.0
72dac277-b702-49ec-8c9c-64a56ffefd42,bot_t3,0.0
733a445f-4ad4-4d06-a49e-4b217f6c8e62,bot_t2,0.0
73442c8a-755e-4e45-a9bb-73c60f2cb9b6,bot_t1,0.0
73455c30-b8dd-497f-9e41-837976f1603d,human,0.0
740d04f4-e5e2-4d62-9b4d-fbb87e4c792e,bot_t1,0.0
743428ed-39b0-4fc5-8fff-11f7feef2ca9,bot_t1,0.0
7496d7c5-75b5-4a85-bf49-eba9cbdf68d6,bot_t1,0.0
74d9c256-c6bf-456f-afe6-6cd0ba5514c6,bot_t2,0.0
74ff4faa-51f0-415d-a8ce-7320fe5e2541,bot_t3,0.0
750318b7-31c9-4fda-8696-a25674f3223c,human,0.0
75104ea8-079f-440d-8e9e-5e203e788e30,bot_t1,0.0
7544250d-9e33-4b35-952b-139be2eec920,bot_t1,0.0
7576f55d-f974-49ba-80a6-eb4fdeba0bb7,bot_t2,0.0
758491a9-ad22-4951-9688-0232421f453e,bot_t3,0.0
7595a8b6-e378-46b1-a802-b78ffe9d8037,human,0.0
75d1d5e1-a8e4-4ab6-8609-b32f54b6b78f,bot_t2,0.0
75f1cecb-2173-46bf-a177-918e53230aa2,bot_t2,0.0
761b3a00-e085-4a73-86ca-42d69ccf493e,bot_t2,0.0
766a9ca4-fdc6-411f-9eaa-4d585ebe7d8d,bot_t3,0.0
766dd898-4c4f-4948-b87d-a3802dbe5baa,bot_t1,0.0
7688916c-4be8-4126-8936-4e5b249ea893,bot_t1,0.0
76cee3f4-d569-4137-a653-8924335f84b7,bot_t1,0.0
76edd824-a3f8-4c81-bc4b-5aa3b338ac5f,bot_t1,0.0
77277732-36f7-4e9e-a057-bf7615990d12,bot_t1,0.0
774207e4-b2bc-4391-8c6c-bae5c66a3408,bot_t1,0.0
774b5412-86e2-4983-8d2c-d576cc62284f,bot_t1,0.0
7770cd03-52d0-4ff7-b7fd-2498f4f4dc84,bot_t2,0.0
77a37b4b-8029-4946-aa73-45e901ee1f94,human,0.0
77b27977-dc78-49af-aa70-dbd5649d9722,bot_t2,0.0
77f377d4-effe-4342-b809-c96c6e07f852,bot_t3,0.0
7803ad0e-c4d7-4c9c-a873-7bdaa75239a4,bot_t1,0.0
78277c7a-396e-4b7d-8e8f-356486bad202,human,0.0
78301256-db7e-4eaa-a25e-abc459ccfbcb,human,0.0
783164a7-3ab4-451a-9951-ab8849156106,bot_t1,0.0
78aced19-e55a-4a4e-bb59-594964e7d5b1,human,0.0
78c2bfe6-a5a0-45f4-9870-4f69d5bcb344,human,0.0
78dc33bf-8426-48fd-83dc-d5028b0fa681,bot_t2,0.0
79e78aa8-e904-4b98-867b-f7c1f081ebfa,human,0.0
7a2402be-1581-4660-a658-c685f193189f,bot_t3,0.0
7a2b6577-cecd-466d-a55d-d8fcfbd76fdd,bot_t2,0.0
7a7f2c8a-d3f4-433f-8d64-ccbd48eb77e1,human,0.0
7aee4b9c-da32-4aea-80c3-6031a8e178f3,human,0.0
7b03c24d-6f22-41d8-87c5-207ecd085d7e,bot_t2,0.0
7b15cfc1-970d-4527-ba7d-6cb4d79b4093,bot_t3,0.0
7b1aec09-963c-4385-9087-25be27094f5b,bot_t1,0.0
7b266a1d-9099-4ffb-b918-eaa3b23c2d89,human,0.0
7b3ba4ad-a0cf-40f3-9a2b-aadbc19f3986,bot_t2,0.0
7b736ffb-70e2-47ed-8fc6-dd9894ec6d5d,human,0.0
7b9d4114-ae35-4d6f-93dd-d48c7f438a7c,bot_t1,0.0
7bc5d792-6916-467d-97db-3f8683aca0d0,bot_t2,0.0
7beb5855-f088-4526-9f7d-4bd37e90a1a3,human,0.0
7c1deadf-66d0-460e-9ad5-de2abafcf69b,human,0.0
7ceac16c-75a7-4d6e-89f5-6d8e54bc40d5,bot_t2,0.0
7d0a5758-dfdf-4ed4-a411-8ee6af4d5787,human,0.0
7d127509-c9e3-4f8c-824a-c1c529be54f2,human,0.0
7d94f154-095d-43cd-a6f8-2bb56d1ed697,bot_t3,0.0
7d977df8-d1ca-48c0-85fa-8746c85f2923,bot_t1,0.0
7d99732e-27bf-41fb-acd4-55c908858118,human,0.0
7dabfd32-660f-4b61-af04-e8ce960ef121,human,0.0
7de4da31-97a5-4e96-9b37-463991d9ded9,human,0.0
7de93f49-8a67-44a2-add8-dcabfe2d49d8,bot_t1,0.0
7e096811-3df3-4ce4-946e-b12e9a431d61,bot_t1,0.0
7e7a6e02-6ea6-4291-bbfd-c1ba2713c8a4,human,0.0
7e8f461e-14af-4094-9269-eb5067030285,bot_t2,0.0
